Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,year_created,month_created,year_closed,month_closed
68612602,2026-04-09 08:03:33,2026-04-15 20:48:30,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/15/2026 08:48:32 PM,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,"997,988","240,415",ONLINE,Unspecified,MANHATTAN,,,,1,1 Downtown,,Platform,40.82654847063,-73.9503603329,POINT (-73.950360332901 40.82654847063),2026,4,2026.0,4.0
68609986,2026-04-09 07:54:32,2026-04-09 11:43:46,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Residential Building/House,11237,254 HARMAN STREET,HARMAN STREET,MYRTLE AVENUE,KNICKERBOCKER AVENUE,MYRTLE AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,HARMAN STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/09/2026 11:43:51 AM,04 BROOKLYN,37.0,Precinct 83,3032880013.0,BROOKLYN,"1,006,493","193,938",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69896382581,-73.91978292346,POINT (-73.919782923461 40.698963825813),2026,4,2026.0,4.0
68608686,2026-04-09 07:41:03,2026-04-09 09:19:18,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,11415,120-46 QUEENS BOULEVARD,QUEENS BOULEVARD,CONNECTOR ROAD TO UNION TPKE EB,82 AVENUE,CONNECTOR ROAD TO UNION TPKE EB,82 AVENUE,ADDRESS,KEW GARDENS,QUEENS BOULEVARD,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/09/2026 09:19:21 AM,09 QUEENS,29.0,Precinct 102,4033580018.0,QUEENS,"1,031,760","199,202",ONLINE,Unspecified,QUEENS,,,,,,,,40.71331265612,-73.82862313392,POINT (-73.828623133923 40.71331265612),2026,4,2026.0,4.0
68608682,2026-04-09 07:38:34,2026-04-10 20:06:29,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Subway,,,,,,,,,,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/10/2026 08:06:33 PM,Unspecified BROOKLYN,,Unspecified,,BROOKLYN,"979,287","172,942",ONLINE,Unspecified,BROOKLYN,,,,N,,,Mezzanine,40.64136106526,-74.01788309208,POINT (-74.01788309208 40.641361065265),2026,4,2026.0,4.0
68612609,2026-04-09 07:31:38,2026-04-15 08:13:10,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/15/2026 08:13:13 AM,Unspecified BROOKLYN,,Unspecified,,BROOKLYN,"1,002,212","193,213",MOBILE,Unspecified,BROOKLYN,,,,M,,Myrtle Av & Broadway,Entrance,40.69698359512,-73.93522383389,POINT (-73.935223833887 40.696983595125),2026,4,2026.0,4.0
68611282,2026-04-09 07:27:24,2026-04-09 09:58:25,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Residential Building/House,11231,12 DOUGLAS STREET,DOUGLAS STREET,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,ADDRESS,BROOKLYN,DOUGLASS STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 09:58:27 AM,06 BROOKLYN,39.0,Precinct 76,3004140012.0,BROOKLYN,"985,834","188,543",PHONE,Unspecified,BROOKLYN,,,,,,,,40.68418360804,-73.99428873496,POINT (-73.994288734961 40.684183608042),2026,4,2026.0,4.0
68609989,2026-04-09 07:20:17,2026-04-09 11:43:46,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,11237,264 SUYDAM STREET,SUYDAM STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,SUYDAM STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 11:43:51 AM,04 BROOKLYN,34.0,Precinct 83,3032200008.0,BROOKLYN,"1,005,440","195,138",MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70226012798,-73.92357668133,POINT (-73.923576681326 40.702260127979),2026,4,2026.0,4.0
68612598,2026-04-09 07:11:43,2026-04-09 11:34:44,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Street/Sidewalk,10128,1779 2 AVENUE,2 AVENUE,EAST 92 STREET,EAST 93 STREET,EAST 92 STREET,EAST 93 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 11:34:47 AM,08 MANHATTAN,5.0,Precinct 19,1015380021.0,MANHATTAN,"998,462","224,220",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78209690714,-73.94868190587,POINT (-73.948681905872 40.782096907135),2026,4,2026.0,4.0
68615244,2026-04-09 07:08:08,2026-04-09 10:31:32,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Store/Commercial,10011,162 8 AVENUE,8 AVENUE,WEST 18 STREET,WEST 19 STREET,WEST 18 STREET,WEST 19 STREET,ADDRESS,NEW YORK,8 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 10:31:34 AM,04 MANHATTAN,3.0,Precinct 10,1007680001.0,MANHATTAN,"984,075","209,730",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74233700927,-74.00063153015,POINT (-74.000631530153 40.742337009274),2026,4,2026.0,4.0
68612606,2026-04-09 07:07:53,2026-04-09 14:23:16,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,10019,1411 6 AVENUE,6 AVENUE,WEST 57 STREET,WEST 58 STREET,WEST 57 STREET,WEST 58 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 02:23:19 PM,05 MANHATTAN,6.0,Precinct 18,1010107505.0,MANHATTAN,"990,638","217,874",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76468791678,-73.97693960861,POINT (-73.97693960861 40.76468791678),2026,4,2026.0,4.0
68611308,2026-04-09 06:50:06,2026-04-14 11:51:50,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/14/2026 11:51:52 AM,Unspecified BROOKLYN,,Unspecified,,BROOKLYN,"997,999","187,182",MOBILE,Unspecified,BROOKLYN,,,,A,C Local to Euclid Av lower level,,Platform,40.68043743672,-73.95042943431,POINT (-73.950429434311 40.680437436723),2026,4,2026.0,4.0
68612599,2026-04-09 06:40:28,2026-04-09 10:31:33,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Street/Sidewalk,10011,261 WEST 18 STREET,WEST 18 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST 18 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 10:31:36 AM,04 MANHATTAN,3.0,Precinct 10,1007680001.0,MANHATTAN,"984,389","209,518",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74175512275,-73.999498389,POINT (-73.999498389002 40.741755122746),2026,4,2026.0,4.0
68609967,2026-04-09 06:11:09,2026-04-09 10:31:33,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10002,EAST HOUSTON STREET,EAST HOUSTON STREET,EAST HOUSTON STREET,ESSEX STREET,EAST HOUSTON STREET,ESSEX STREET,INTERSECTION,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 10:31:36 AM,03 MANHATTAN,1.0,Precinct 7,,MANHATTAN,"988,051","202,409",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72224184665,-73.98628730098,POINT (-73.986287300978 40.722241846649),2026,4,2026.0,4.0
68613959,2026-04-09 05:05:35,2026-04-09 07:43:00,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,11415,120-46 QUEENS BOULEVARD,QUEENS BOULEVARD,CONNECTOR ROAD TO UNION TPKE EB,82 AVENUE,CONNECTOR ROAD TO UNION TPKE EB,82 AVENUE,ADDRESS,KEW GARDENS,QUEENS BOULEVARD,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/09/2026 07:43:03 AM,09 QUEENS,29.0,Precinct 102,4033580018.0,QUEENS,"1,031,760","199,202",ONLINE,Unspecified,QUEENS,,,,,,,,40.71331265612,-73.82862313392,POINT (-73.828623133923 40.71331265612),2026,4,2026.0,4.0
68608685,2026-04-09 05:03:43,2026-04-09 14:05:13,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,10036,1 TIMES SQUARE,TIMES SQUARE,BROADWAY,7 AVENUE,BROADWAY,7 AVENUE,ADDRESS,NEW YORK,TIMES SQUARE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 02:05:16 PM,05 MANHATTAN,3.0,Precinct 14,1009950001.0,MANHATTAN,"988,049","214,937",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75662809705,-73.98628744115,POINT (-73.98628744115 40.756628097048),2026,4,2026.0,4.0
68611280,2026-04-09 04:57:21,2026-04-09 14:05:12,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10036,1 TIMES SQUARE,TIMES SQUARE,BROADWAY,7 AVENUE,BROADWAY,7 AVENUE,ADDRESS,NEW YORK,TIMES SQUARE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 02:05:17 PM,05 MANHATTAN,3.0,Precinct 14,1009950001.0,MANHATTAN,"988,049","214,937",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75662809705,-73.98628744115,POINT (-73.98628744115 40.756628097048),2026,4,2026.0,4.0
68616591,2026-04-09 04:41:30,2026-04-09 07:52:01,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,House of Worship,10036,144 WEST 47 STREET,WEST 47 STREET,AVENUE OF THE AMERICAS,WEST 47 STREET BIKE PATH,AVENUE OF THE AMERICAS,WEST 47 STREET BIKE PATH,ADDRESS,NEW YORK,WEST 47 STREET,,Closed,,The individual accepted assistance from the mobile outreach response team.,04/09/2026 07:52:03 AM,05 MANHATTAN,4.0,Precinct 18,1009990012.0,MANHATTAN,"988,929","215,642",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7585627201,-73.98311057475,POINT (-73.983110574749 40.758562720103),2026,4,2026.0,4.0
68616593,2026-04-09 04:39:16,2026-04-09 04:48:30,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Other,10019,252 WEST 57 STREET,WEST 57 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST 57 STREET,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",04/09/2026 04:48:32 AM,05 MANHATTAN,6.0,Precinct 18,1010280056.0,MANHATTAN,"989,167","218,514",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76644549179,-73.98224938381,POINT (-73.982249383812 40.766445491786),2026,4,2026.0,4.0
68612603,2026-04-09 03:29:53,2026-04-09 04:48:30,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Store/Commercial,10019,252 WEST 57 STREET,WEST 57 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST 57 STREET,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",04/09/2026 04:48:32 AM,05 MANHATTAN,6.0,Precinct 18,1010280056.0,MANHATTAN,"989,167","218,514",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76644549179,-73.98224938381,POINT (-73.982249383812 40.766445491786),2026,4,2026.0,4.0
68611300,2026-04-09 03:15:30,2026-04-09 04:27:27,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Store/Commercial,10023,1900 BROADWAY,BROADWAY,WEST 63 STREET,WEST 64 STREET,WEST 63 STREET,WEST 64 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/09/2026 04:27:30 AM,07 MANHATTAN,6.0,Precinct 20,1011167501.0,MANHATTAN,"989,194","220,360",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77151226676,-73.98215055453,POINT (-73.982150554527 40.771512266763),2026,4,2026.0,4.0
68611307,2026-04-09 03:00:49,,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,In Progress,,,04/14/2026 03:26:12 PM,Unspecified BROOKLYN,,Unspecified,,BROOKLYN,"1,014,664","184,381",MOBILE,Unspecified,BROOKLYN,,,,C,,,Mezzanine,40.67270775762,-73.89035822465,POINT (-73.890358224647 40.672707757623),2026,4,,
68611281,2026-04-09 02:54:10,2026-04-09 04:18:25,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,10065,344 EAST 65 STREET,EAST 65 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST 65 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 04:18:30 AM,08 MANHATTAN,5.0,Precinct 19,1014390034.0,MANHATTAN,"995,188","217,586",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76389297263,-73.96051478458,POINT (-73.96051478458 40.763892972634),2026,4,2026.0,4.0
68617932,2026-04-09 02:36:20,2026-04-09 02:44:38,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Park/Playground,10451,1 EAST 161 STREET,EAST 161 STREET,MACOMBS DAM BRDG PEDESTRIAN PATH,RUPPERT PLAZA,MACOMBS DAM BRDG PEDESTRIAN PATH,RUPPERT PLAZA,ADDRESS,BRONX,EAST 161 STREET,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",04/09/2026 02:44:40 AM,04 BRONX,16.0,Precinct 44,2024930001.0,BRONX,"1,004,038","241,325",MOBILE,,BRONX,,,,,,,,40.82903467797,-73.92849712534,POINT (-73.928497125338 40.829034677966),2026,4,2026.0,4.0
68602063,2026-04-09 00:55:13,2026-04-09 17:35:32,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 05:35:35 PM,Unspecified BROOKLYN,,Unspecified,,BROOKLYN,"994,979","149,721",ONLINE,Unspecified,BROOKLYN,,,,Q,,,Mezzanine,40.57761908711,-73.96137727376,POINT (-73.961377273761 40.577619087105),2026,4,2026.0,4.0
68602056,2026-04-09 00:47:14,2026-04-09 01:05:22,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Street/Sidewalk,11106,31-63 34 STREET,34 STREET,31 AVENUE,BROADWAY,31 AVENUE,BROADWAY,ADDRESS,ASTORIA,34 STREET,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",04/09/2026 01:05:25 AM,01 QUEENS,22.0,Precinct 114,4006240016.0,QUEENS,"1,005,801","216,832",MOBILE,Unspecified,QUEENS,,,,,,,,40.76180393677,-73.92220522297,POINT (-73.92220522297 40.761803936774),2026,4,2026.0,4.0
68607328,2026-04-08 23:36:13,2026-04-10 20:02:16,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/10/2026 08:02:18 PM,Unspecified BROOKLYN,,Unspecified,,BROOKLYN,"991,740","161,132",MOBILE,Unspecified,BROOKLYN,,,,F,,,Mezzanine,40.60894331669,-73.9730245177,POINT (-73.973024517695 40.608943316686),2026,4,2026.0,4.0
68605987,2026-04-08 23:10:28,2026-04-09 03:51:20,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Street/Sidewalk,11361,45-05 BELL BOULEVARD,BELL BOULEVARD,NORTHERN BOULEVARD,45 ROAD,NORTHERN BOULEVARD,45 ROAD,ADDRESS,BAYSIDE,BELL BOULEVARD,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/09/2026 03:51:26 AM,11 QUEENS,19.0,Precinct 111,4073330201.0,QUEENS,"1,048,183","216,280",ONLINE,Unspecified,QUEENS,,,,,,,,40.76008394939,-73.76922044706,POINT (-73.769220447062 40.760083949391),2026,4,2026.0,4.0
68603398,2026-04-08 23:09:52,2026-04-09 03:51:20,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Other,11103,36-11 30 AVENUE,30 AVENUE,36 STREET,37 STREET,36 STREET,37 STREET,ADDRESS,ASTORIA,30 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/09/2026 03:51:27 AM,01 QUEENS,22.0,Precinct 114,4006300044.0,QUEENS,"1,007,185","217,977",ONLINE,Unspecified,QUEENS,,,,,,,,40.76494318339,-73.91720535751,POINT (-73.917205357507 40.764943183389),2026,4,2026.0,4.0
68604686,2026-04-08 22:28:07,2026-04-11 10:39:01,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Subway,,,,,,,,,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/11/2026 10:39:03 AM,Unspecified BRONX,,Unspecified,,BRONX,"1,011,708","251,190",MOBILE,Unspecified,BRONX,,,,D,,,Entrance,40.85609068698,-73.9007416209,POINT (-73.900741620903 40.856090686982),2026,4,2026.0,4.0
68602041,2026-04-08 22:04:14,2026-04-08 22:19:53,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,11103,36-11 30 AVENUE,30 AVENUE,36 STREET,37 STREET,36 STREET,37 STREET,ADDRESS,ASTORIA,30 AVENUE,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",04/08/2026 10:19:57 PM,01 QUEENS,22.0,Precinct 114,4006300044.0,QUEENS,"1,007,185","217,977",ONLINE,Unspecified,QUEENS,,,,,,,,40.76494318339,-73.91720535751,POINT (-73.917205357507 40.764943183389),2026,4,2026.0,4.0
68603389,2026-04-08 22:01:03,2026-04-09 05:27:37,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Street/Sidewalk,11211,SOUTH 5 PLACE,SOUTH 5 PLACE,SOUTH 5 PLACE,SOUTH 4 STREET,SOUTH 5 PLACE,SOUTH 4 STREET,INTERSECTION,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 05:27:42 AM,01 BROOKLYN,34.0,Precinct 90,,BROOKLYN,"995,179","198,329",PHONE,Unspecified,BROOKLYN,,,,,,,,40.71103729112,-73.96057855815,POINT (-73.960578558146 40.711037291121),2026,4,2026.0,4.0
68599430,2026-04-08 21:34:54,2026-04-09 06:00:41,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Residential Building/House,10017,885 2 AVENUE,2 AVENUE,EAST 47 STREET,EAST 48 STREET,EAST 47 STREET,EAST 48 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",04/09/2026 06:00:45 AM,06 MANHATTAN,4.0,Precinct 17,1013210022.0,MANHATTAN,"992,629","213,687",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75319401101,-73.96975740742,POINT (-73.969757407419 40.753194011005),2026,4,2026.0,4.0
68603392,2026-04-08 21:28:54,2026-04-09 01:59:32,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,,Street/Sidewalk,10027,107 WEST 132 STREET,WEST 132 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST 132 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 01:59:35 AM,10 MANHATTAN,9.0,Precinct 32,1019170027.0,MANHATTAN,"1,000,074","235,281",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8124535991,-73.94283507406,POINT (-73.942835074059 40.8124535991),2026,4,2026.0,4.0
68605979,2026-04-08 21:06:49,2026-04-09 03:51:20,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,,Park/Playground,11211,215 BROADWAY,BROADWAY,ROEBLING STREET,SOUTH 8 STREET,ROEBLING STREET,SOUTH 8 STREET,ADDRESS,BROOKLYN,BROADWAY,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,04/09/2026 03:51:27 AM,01 BROOKLYN,34.0,Precinct 90,3024460056.0,BROOKLYN,"995,222","197,691",PHONE,Unspecified,BROOKLYN,,,,,,,,40.70928607947,-73.96042449475,POINT (-73.960424494749 40.709286079473),2026,4,2026.0,4.0
